avgAnnCount,avgDeathsPerYear,TARGET_deathRate,incidenceRate,medIncome,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,AvgHouseholdSize,PercentMarried,BirthRate
67,24,159.2,441.3,84213,12059,5.9,0,43.8,42.8,45.2,2.59,60.3,4.361370717
489,229,218.1,473.2,43045,96201,18.3,187.1082421,34.9,32.9,36.7,2.54,37.8,5.954956101
51,21,193.1,463.1,34267,17403,32.4,0,22.3,22.4,22.3,2.57,25.3,1.039129729
948,406,200.2,475.4,42074,220289,25,122.5662652,32.9,32.2,33.7,2.33,26.2,4.888983425
576,235,201.2,512.4,40735,99897,20.4,430.4433567,38,36,40.1,2.29,38.7,6.673085779
162,63,186.6,511.5,54195,25432,10.2,432.5259516,40.5,40.1,40.9,2.29,47.3,4.609250399
181,64,176.1,537.9,42552,24416,16.5,0,42.3,41.4,42.9,2.21,43.6,3.909798832
406,169,199.3,472,60735,88161,13.6,11.34288404,38.3,36.6,39.4,2.75,50.4,5.719705952
1825,688,168.1,435.6,67676,452745,8.6,88.34995417,35,33.5,37,2.63,50.1,5.841796248
157,58,210.5,596.9,44843,21491,14.6,0,38.5,37.4,40.6,2.32,47.9,7.446377985
135,23,162.1,1014.2,46954,15052,20.1,0,24.6,25.6,23.6,2.37,26.2,2.181467181
117,59,192.8,401.9,44537,27284,13.4,1026.242486,37,35.3,39.7,2.47,41.3,6.642835865
54,21,135.7,340.3,47423,19254,19,0,28.9,28.3,29.9,3.24,56.9,9.861143799
112,60,188.3,371.3,44055,22105,16.3,0,44.2,43.6,44.9,2.34,52.7,3.801794105
814,296,163.9,452.4,58750,190309,14.6,462.4058768,35.5,34.7,36.1,2.72,53.5,6.253360451
399,144,154.7,451.5,49174,75644,14,727.0900534,39.3,37.7,41.2,2.7,52.3,4.217134885
575,235,181.3,480.2,47185,73486,16.2,136.0803418,50.1,47.8,52.1,2.27,50.5,5.956137583
1859,771,178.2,427.4,61747,459495,9.9,272.0377806,37.4,36.6,38.3,2.71,52.7,5.742215991
30,14,194.4,476.2,45465,3944,15.5,0,49.5,47.7,50.9,2.31,52.4,5.205479452
571,240,184.1,455.5,44235,103468,20.6,202.961302,41.2,40.5,42.2,2.54,51.1,6.298743004
194,70,157.4,449.9,51151,40534,15.5,24.67064686,37,36.1,38.3,2.76,58.1,4.643274854
41,19,161.1,358.2,39992,7582,22.4,0,47.7,46.8,49.5,2.39,48.2,4.978354978
230,86,163.5,420.9,55006,88807,17.3,0,29.1,29.5,28.8,3.4,49.2,8.388253538
11,4,115,293.6,46404,2219,14.2,0,49.8,50.4,47.7,2.3,61.9,13.55498721
362,149,173.1,417.9,50388,93259,15.8,0,32.2,32,32.4,3,52.3,6.92564347
489,189,194.6,518.4,43205,71122,19.6,140.6034701,42.7,40.8,44.6,2.51,47.5,5.713875529
505,165,143.5,462,59358,80593,10.3,0,44,41.5,47,2.33,59.1,6.113924051
273,91,154.9,480.9,50964,30466,14.1,262.5878028,55.6,54.3,56.8,2.18,53.7,5.305574211
8999,2939,152.7,464.2,75738,2117125,11.3,620.6530082,37.2,36.4,38,2.45,49.5,5.202119227
187,79,170.7,414.6,38989,38033,19.9,0,39,38.5,40,2.46,45,5.803003309
211,94,203.8,464.3,34655,30553,24.5,0,46.4,46.1,46.8,2.28,51.6,3.935222672
286,125,149.1,345.3,60650,77390,10,0,39.7,38.7,40.5,2.64,54.7,4.540884719
88,40,178.6,416.1,41101,13801,16.5,0,49.3,48.8,49.7,2.3,55.1,3.797949107
204,101,178.5,393.1,43338,36377,14.8,384.8585645,46.4,45.3,47.4,2.3,54,3.887024609
136,70,172.2,358.9,45174,25788,14.4,1318.442687,46.4,45,47.5,2.31,54,6.088280061
523,229,178.6,413.5,57088,108801,9.8,9.191091994,41,39.6,42.6,2.45,52.1,5.808302127
211,76,168,489.1,50191,33161,11.6,422.1826845,44.3,42.7,45.7,2.33,57.5,5.055523086
2484,940,192.1,514.3,41787,410849,21.5,523.3066163,39.6,38,41.1,2.48,44.6,4.863978687
195,83,196.5,475.7,39721,25164,18.5,0,48.9,47.9,49.9,2.3,57.2,6.390328152
84,55,195.2,324.9,33600,15431,20.9,0,48.3,45.1,51.3,2.1,46,2.773556231
551,168,151.8,521.2,55592,91636,9.7,556.5498276,41.7,40.2,43.6,2.46,52,5.649660209
219,86,168.3,447.1,43509,41540,18.5,0,38.9,37.4,41.5,2.45,47.1,3.748722027
230,111,187.5,396.3,44780,45941,16.6,0,42,41.5,42.5,2.5,54,6.309693152
153,67,155.4,373.8,39126,36380,18.7,0,32.8,28.8,38,2.51,44.3,5.373953975
228,100,181.6,448.5,41678,31883,14.1,0,48,46.6,49.2,2.3,55.7,5.169018707
1352,435,165.5,514.9,45840,286085,20.1,443.9240086,31.5,30.6,32.7,2.4,38.8,4.499226458
275,110,173,417.8,48681,64223,15.2,0,37.9,37.3,38.7,2.72,50,6.91088967
186,93,193.4,406.2,37122,25345,19,0,624,51.6,52.5,2.2,52.2,4.012841091
72,41,167.6,344.3,35961,11348,17.3,0,53.3,52.6,54.3,2.07,51.2,4.683342203
260,105,180.1,446.7,42431,70698,28.3,99.01270192,26.3,26.3,26.1,2.61,34.9,3.814938787
883,372,193.8,473.5,46670,159494,15.4,514.1259232,40.5,39,42,2.48,48,5.040777373
1199,454,171,464.2,46283,260263,18.9,810.7183887,34,32.6,35.5,2.47,44.3,4.426449927
103,45,200.7,469.6,40709,17260,17.4,0,44.4,43.4,45.4,2.38,54.4,4.369071572
2809,965,160.2,473.3,53342,636369,15.3,414.8536462,34.8,33.9,35.8,2.63,49.2,5.98333118
12,5,113.5,337.6,40411,2168,12.7,0,54.5,53.2,55.4,2.1,55.6,7.936507937
78,42,213.1,395.3,30990,11424,29.2,0,51.5,51.6,51.3,2.53,46.6,4.422110553
492,189,186.7,484.6,51510,88373,11.1,135.7880801,43.3,42.6,44,2.64,57.1,5.407671348
138,54,132.5,372.9,60622,21981,8.9,0,52.4,51.3,53.3,2.31,61.4,5.887253541
512,217,177.6,425.8,48194,98573,14.5,649.2650117,40.9,39,42.8,2.46,50,4.630064868
855,316,162.7,433.5,74341,187316,6.1,0,42.1,41.2,42.9,2.66,58.9,4.426612689
33,16,175.3,366,37590,6415,20.6,0,44.3,42,48.1,2.27,45.9,5.95959596
75,31,160.3,422.5,39359,10890,15.4,0,50.9,50,51.7,2.07,54.2,3.381147541
4974,1809,177.8,506.5,54865,864840,12.3,154.9419546,40.8,39.4,42.1,2.52,49.5,4.707995158
186,72,180,494.9,37477,24461,16.6,81.7628061,48.2,45.8,51,2.28,51.1,4.046522898
343,141,168.7,430.4,44735,67215,15.4,74.38815741,39.1,38.4,39.9,2.38,46.4,3.31536726
144,82,190.2,350.2,42896,28783,16.3,799.0827919,45.7,44.5,46.9,2.3,54.9,5.960854093
222,89,177.2,448.5,41572,43067,23,626.9301321,35.7,33.5,37.7,2.61,44.2,4.303337477
108,70,185,310.1,42191,23548,14.5,0,47.5,46,48.7,2.19,52.9,5.558035714
436,160,154.4,438.7,51629,83632,11.9,0,40.9,39.7,42.4,2.45,57.2,5.762837089
84,39,190.2,417.3,40455,14903,16.1,0,43,41.7,44.3,2.52,56.8,4.809286899
652,325,182.8,371,57719,149568,10.4,608.4189131,41.7,41,42.6,2.55,54.1,6.102216567
348,137,184.5,475.3,41554,62945,20.4,0,40,39.2,41,2.59,51.3,5.831775701
88,37,207.6,484.4,37961,9259,15.7,0,54.6,54.3,54.9,2.27,51.5,3.263086336
975,379,189.2,499,42588,172790,20,260.4317379,39.1,38.1,40.4,2.56,47.4,4.97414174
236,120,197,393.2,41588,47948,21,0,42.4,41.5,43.3,2.58,55.8,5.713998795
6825,2231,159.6,495.7,69378,1242304,10,297.0287466,40.8,39.4,42.1,2.47,52.4,5.31040591
128,54,153.3,370.2,41166,26105,20.1,0,42.3,41.2,43.8,2.6,57.1,4.930928626
134,62,177,402.9,35968,20937,21.4,0,49,48.5,49.8,2.22,54.7,6.505717916
49,22,171.1,396,35387,6007,17.8,0,55.6,55.5,55.6,2.01,57,3.276955603
165,60,193.7,541.3,40235,23058,20.4,1778.124729,42.5,41.5,43.9,2.6,51.1,4.211869815
59,30,199.5,404.3,33975,8251,20.5,0,51.3,50.8,51.9,2.27,55.7,5.041436464
145,64,194.7,457,44693,24253,13.2,0,44.2,43.6,44.9,2.38,56.8,3.216430924
1060,384,142.2,404.1,60577,279955,9.1,7.144005287,34.7,33.9,35.7,2.74,56.6,5.371555803
99,44,171.8,414.7,39420,12841,16.1,0,53.2,52.8,53.5,2.13,59.6,3.178368121
228,97,201.8,496.9,35002,23898,20.7,0,54.4,53.9,54.8,2.06,53.8,5.928954766
1160,439,175.3,475.4,44548,193307,17.4,460.4075383,40.3,38.3,42,2.44,45.5,5.433100881
953,382,189.5,488,50303,159875,13.8,500.3909304,42.8,41.8,43.8,2.47,53.7,4.646092865
293,134,178.9,404.4,43687,61018,18.5,0,39.2,38.1,40,2.59,54,7.077326343
209,102,170.6,368.5,42081,41475,14.7,0,44.2,43.1,45.1,2.55,53.6,5.167988801
54,29,213.7,439.1,39539,8173,17.6,0,50,49.5,50.2,2.38,52.1,4.633204633
421,157,184.9,505,47882,68619,15.3,72.8661158,41.5,39.9,43,2.49,54.9,5.135520685
323,131,181.9,459,43186,53777,15.6,0,43.3,42.2,44.6,2.49,55.9,6.304667879
385,168,188.2,431.5,46715,75077,16.5,173.1555603,41.3,40.3,42,2.61,51.1,4.666419111
1490,494,157,463.9,62861,358880,14.3,1290.124833,33.4,32.3,34.6,2.43,44.3,4.120270702
10411,3927,197.9,528.7,41434,1759335,24.1,470.063973,37.8,36.1,39.2,2.63,38.1,5.676241281
212,84,199.2,528.4,39807,33003,19,0,41.7,40.3,43,2.56,54.3,5.24857851
1962.667684,50,164.1,453.5494221,40676,15702,14.9,0,53.1,52.7,53.4,2.05,61.2,7.867412141
1962.667684,497,167.9,453.5494221,70868,344151,7.6,418.4209838,37.9,37.2,38.7,2.7,54.4,6.191392604
1962.667684,86,189.3,453.5494221,51116,33386,14.6,0,42.4,42,42.9,2.41,57.6,5.235358086
1962.667684,79,162.6,453.5494221,43706,45672,18.5,1050.972149,33.3,31.8,34.7,2.59,44.2,6.561704535
1962.667684,63,155.3,453.5494221,52531,39710,13.6,0,35.4,35.3,35.6,2.45,50.6,7.207014542
489,169,182.1,532.7,51576,81251,16.6,12.30754083,39.4,38.2,40.5,2.32,46.3,4.275633043
418,159,171.5,472.2,55047,61509,11.6,130.0622673,46.6,45.8,47.9,2.37,49.3,3.458303859
282,100,181.4,522,48357,48494,13.8,41.24221553,36.1,35.7,36.4,2.54,42.2,3.084671073
320,116,160.7,461,45860,46053,14.4,0,46.4,45.7,47,2.31,47.8,4.154951578
1662,569,164.8,486.7,70925,295754,10.2,74.38614524,41.2,40.1,42.4,2.61,48.7,3.807095815
6146,2183,183.3,544.1,50134,922578,15.2,121.3989495,40.4,38.4,42.3,2.33,44.3,4.815862717
255,97,164.5,463.7,50182,38478,12,25.98887676,45.9,44,48.1,2.37,50.5,3.244249435
274,105,180.9,466.4,45704,50660,18.5,0,39.8,37.5,43.2,2.36,45,5.8605919
354,134,183.4,504.2,45409,53992,17.8,0,42.8,41.4,44.4,2.4,49.3,4.80729036
388,141,181.6,520.5,52410,58937,12,0,42.7,41.4,43.9,2.45,52.8,6.002939584
338,128,187.3,505.7,52597,47625,11.1,0,45.2,43.4,46.7,2.55,48.2,4.626911005
45,17,194.2,526.9,49137,4712,11.4,9762.308998,51.9,51.7,52.7,3.38,42.7,4.529616725
404,134,150.9,480.7,44148,63100,16.5,15.84786054,42.9,40.9,44,2.4,50.1,4.741223308
554,196,177,500.8,49781,117635,15.1,0,31.8,30.5,33.6,2.54,53.5,7.816390603
11217,3824,153.8,452.3,47547,2636735,23.4,42.47677525,34.4,32.8,35.8,2.74,40.1,5.227447022
154,59,173.6,470.1,47542,26957,14.3,593.5378566,41.4,40.4,42.3,0.0254,56,5.441478439
345,133,172,462.2,49920,64717,14.7,0,40.1,39.5,41,2.42,47.2,5.026285421
428,150,174.2,505.4,51600,71849,11.8,125.2627037,40.8,39.3,41.8,2.55,46.7,3.238819733
4243,1507,169.5,498.9,51371,749600,14.2,94.7171825,38.5,36.5,40.3,2.41,44.1,4.726955479
326,115,170.1,511,40923,49642,18.9,60.43269812,41,39,42.5,2.5,44.5,6.043704855
8450,2549,145.8,514.3,98312,1361350,6.7,263.7088185,41.3,39.6,43,3.03,53.2,4.449778611
8072,2584,145.2,463.9,75459,1644518,17.7,1258.727481,36.6,36.1,37.1,2.09,32.9,3.548717991
1385,506,177.1,507.2,49274,212652,13.4,0,42.6,41.5,43.8,2.39,47.1,4.92078633
1470,542,173.9,501.5,48350,232500,17.7,38.70967742,41.2,39.4,42.9,0.0243,44,5.551134489
2820,1011,180.4,525.9,52892,468463,16.1,347.9463693,38.8,37.1,40.4,2.43,44.6,4.874120242
657,228,162.9,484.6,58473,109561,11.5,100.40069,43.1,42.2,44.2,2.38,50.8,5.349606951
1860,628,173.6,503.5,69228,377647,13.4,66.19938726,36.8,34.9,38.6,2.9,49.9,5.163242125
252,95,184.2,495.9,46577,41582,15.5,0,42.2,41,43.3,2.43,48.4,4.445372013
34,15,205,459.8,36891,5526,21.9,0,43,39,48.3,2.44,39.8,7.282913165
828,313,181,477.1,54026,169866,12.7,264.9146975,39.9,38.5,41.1,2.69,53.7,4.754928419
213,84,177.2,458.4,38130,41265,23.5,0,36.8,34.8,38,2.33,45.1,3.120443278
745,288,184.9,459.8,50055,185660,15.3,21.54475924,37.4,36.4,38.6,2.85,53.5,5.25474016
65,30,205.2,464.6,38928,10013,22.2,0,45.2,42.5,48,2.43,51.6,5.365126677
298,119,182.2,462.5,46073,59660,18.5,0,37.5,36,39.9,2.75,49.2,5.257747099
398,150,194,524.4,35991,58106,22.1,722.8169208,42.1,39.9,43.9,2.47,44,6.174096999
412,147,165.7,460.5,49676,81035,16,567.6559511,42,41.1,42.7,2.62,57.7,4.703203954
279,107,181.8,483.7,37881,44989,17.6,0,43.1,40.9,45,2.52,50,5.517241379
243,93,161.4,440,37884,34201,18.1,0,49,46.4,50.9,2.16,58.1,5.212083268
117,42,143.7,416.2,38445,21139,19.9,94.61185487,44,42.4,45.9,2.36,54.3,4.341957255
164,61,177,491.5,35930,23357,19.7,0,46,43.5,46.9,0.0254,47.2,3.58004827
3590,1216,158.6,451,59049,1034070,15.2,307.5227016,34.5,33.4,35.6,2.57,45.3,5.350191695
105,45,180.9,450.3,36795,15246,19.2,131.1819494,46.7,44.8,47.7,2.36,55.7,3.813691779
154,54,153.3,447.6,38530,27548,21.1,36.30027588,41.1,39.7,42.3,2.52,48.8,5.65466173
648,240,160.3,483.6,51650,94352,15.5,392.1485501,45.1,42.8,46.5,2.44,55.8,3.694753236
511,215,189,452.5,43348,93919,18.2,21.29494564,41,39.2,42.5,2.52,45.3,6.201122458
1007,387,164,442.6,49905,220358,18,154.2943755,37.8,36.4,39.3,2.33,45.8,4.936553568
145,61,189.9,452.7,32063,20426,25.8,48.9572114,47.1,44.2,49.7,2.35,38.6,2.454590083
588,206,179.9,477.5,47201,186311,14.3,203.9600453,26.1,24.6,29,2.75,54.5,9.215177413
540,183,157.3,436.7,60304,141354,14.1,240.5308658,33.3,32.7,33.9,2.47,45.2,4.202796852
107,33,151.3,499.4,43097,12781,17.9,0,49.8,47.8,51.3,2.36,55.1,5.096660808
214,93,203.9,473.4,44596,39829,18.8,25.10733385,37.4,35.5,39.7,2.61,47.1,5.029990529
298,112,169.8,463.5,45453,57611,15.4,0,42.1,41.6,42.9,2.67,51.7,3.014449427
82,33,159.5,400,41328,13440,17.1,0,47.8,46.8,48.4,2.44,56.7,7.827059262
230,98,198.1,477.8,45841,39259,18.7,0,508.8,41.5,43.4,2.52,47.6,6.140350877
689,255,171.8,457.6,41765,175842,23.4,244.53771,31.5,30.3,32.5,2.48,39.6,4.079871327
144,58,156.1,423.9,45464,20366,14.7,0,50.9,48.9,53.4,2.3,56.1,4.746227709
823,293,177.5,502.3,41770,142799,16.7,245.0997556,40.5,39.7,41.4,2.59,52.9,5.037284569
265,113,205.3,490.6,34665,45437,24.7,0,39.9,38,40.8,2.42,43.4,4.202401372
554,253,193,409.6,30414,134197,33.1,14.90346282,35.2,33.8,36.6,2.87,39.2,5.971635486
622,237,194.3,520.3,39606,91758,19.4,337.8452015,43.6,41.8,44.6,2.42,49.1,5.072603135
822,315,189.8,508.1,44973,139142,18,64.6821233,40.3,38.8,41.5,2.6,49.1,4.889016456
401,163,174.8,443.9,35629,66390,21.5,1581.563488,43.3,41.9,45,2.48,50.4,5.963398511
333,136,183.6,454.3,33876,63724,29,533.5509384,39.2,38,40.3,2.7,45.3,5.0513461
203,80,189.6,487.8,32782,35509,28.9,112.6474978,39.1,36.8,40.9,2.59,38.9,6.79431748
370,138,180.6,495.6,41921,60714,16.5,378.8253121,41.8,40.6,42.9,0.0247,51.5,4.858604091
280,114,184.5,460.9,45065,46351,13.8,0,44.7,44.2,45.4,2.43,56,4.962317706
453,196,198.1,481.1,37915,72743,18.9,82.48216323,42.7,40.4,44.2,2.47,54.4,4.712239256
93,39,215.3,516.6,34788,14434,19.3,0,40.7,40.1,41.3,2.58,49.5,5.56091289
225,85,137,396.8,44490,33211,16.2,0,50.1,48.6,52.8,2.31,57.1,4.726613966
24,13,222.3,431,32773,4070,28.3,0,44.4,41.8,49.3,2.45,42.5,7.088989442
783,273,158.6,429.7,64381,222742,10.8,35.91599249,37.2,36.3,38.2,2.99,59.4,5.847110572
257,106,198.5,490.4,33609,44568,27,112.188117,40,37.6,41.4,2.65,37.7,6.678752027
3500,1126,155.3,451.4,66950,1024198,11.5,102.5192394,35.3,34.3,36.1,2.61,51.6,4.983090176
132,57,185.4,447.7,33869,20155,22.8,0,46.1,44,48.2,2.48,41.7,4.839989421
83,33,167.9,453.6,32867,12385,26.8,0,45.1,44.6,45.3,2.4,45.2,3.122648608
207,69,136,414,41942,52906,26.2,75.6057914,29.5,28,31.4,2.35,38.9,2.832748693
611,258,191.3,458.6,36890,124132,23.3,805.594045,36.7,34.4,39.1,2.56,45.5,5.691592675
404,173,183.5,441.2,33398,68502,23.4,87.58868354,43.7,42.6,45,2.48,55.6,3.78540305
431,193,199.1,452.4,39268,81714,23.9,305.9451257,39.9,38.2,41.4,2.5,44.8,4.940815895
219,89,179.7,449.1,40801,37585,17.2,0,42.9,41.5,44.1,2.45,53.1,6.549178376
134,49,178.6,512.6,35974,17587,20.6,0,46.2,45,47.8,2.35,59.5,3.944716384
17,6,140,405.2,45710,2359,10.2,0,47.6,46.1,49.8,2.14,66.7,4.047619048
76,31,173.1,479.1,52376,11099,10.3,0,42.8,41.1,43.9,2.07,58,8.043956044
32,12,169.9,462.9,39342,6753,29.9,0,31,31.2,30.9,2.97,41.4,9.492753623
43,19,174.1,430.4,56965,6716,9.7,0,46,42.5,48.4,2.09,60.2,4.568106312
22,12,209.3,472.9,60946,3294,7.4,0,43.6,43.4,44,2.28,63.2,9.935897436
14,5,166.8,448.3,62875,2308,8.3,0,36.5,34.3,38.8,2.25,60.5,6.75
403,137,141.6,438.9,66734,92991,8.2,1161.402716,36.8,35.4,38.2,2.3,53.9,6.137971127
622,198,143.4,462.5,53755,171512,11.3,204.0673539,31.9,31.4,32.5,2.29,46.8,6.444608704
28,13,170.7,406.8,54057,3828,9,522.4660397,50.8,50,51.3,2.17,66,7.1197411
26,12,126,320.2,51817,5104,11.7,0,43.2,40.9,44.7,2.3,60.8,12.01143947
11,4,93.8,330.6,67344,2450,8.3,0,51.7,51,52.3,2.07,64.5,14.4
17,7,127.1,355.6,72018,4646,9.5,0,41.7,39.6,44.5,2.6,56.2,4.710632571
20,10,227.6,532.1,47596,2365,10.7,0,48.3,48.5,48,2.15,51,8.208955224
24,11,166.9,352.4,44282,3402,13.2,0,51.2,52.2,49.7,2.13,60.5,6.270627063
26,10,174.5,516.2,54593,3356,8,0,46.9,45.3,47.3,2.22,60.2,6.307692308
10,5,205.2,403,53420,1845,10.7,0,41,41.2,40.8,2.19,55.8,6.534090909
277,99,162.5,462.5,50435,70916,16.7,338.4285634,29.4,28.5,30.7,2.25,45.7,5.407811283
18,8,147.3,385.4,39679,2388,16.1,0,53.6,53.7,53.6,2.05,62.6,7.277628032
22,11,232.3,535.5,51192,2314,9.5,3457.21694,51.8,50.1,54.6,2.16,65.1,7.692307692
19,8,160.3,481.5,50038,2704,11.1,0,48.4,49.6,46.4,2.25,65.9,15.15711645
13,4,104.8,336.1,46923,2417,14.1,0,47,46.3,47.6,2.24,72.3,6.976744186
27,10,134.7,370.5,53721,4125,9.7,0,48.5,47.1,50.6,2.2,64.6,4.692082111
11,4,108.8,360.6,44696,1935,11.9,0,51.8,51.8,51.9,2.12,62.2,4.361370717
36,13,148.3,429.1,48887,5968,12.3,0,43.3,41.5,44.8,2.2,59.4,12.28389445
22,8,125.9,424.9,40258,2759,13,0,53.4,51.4,56.4,2.06,62.2,4.662004662
19,9,124.6,254.7,81209,12826,8.6,0,32.2,32.4,32.1,2.93,51.1,8.189655172
70,22,153.1,515.6,56616,9744,10.1,0,47.1,47,47.5,2.18,64.2,6.094022055
55,17,151.9,482,74047,8853,7.3,0,45.6,43.8,46.6,2.31,62.8,2.630005977
160,56,165.2,487.9,54637,30310,9.2,0,38.9,37.1,40,2.3,57.2,5.95510765
42,17,196.8,485.1,66807,10331,9.3,0,34.8,34.5,35.5,2.83,46.1,5.573419078
23,13,205.3,436,45040,2968,10.8,0,52.8,51.8,54,1.95,58.5,10.42553191
9,3,137.6,338.6,62010,1846,10.6,0,48.5,45.8,49.6,2.3,72.5,15.4340836
43,22,177,381.4,56298,7091,8.9,141.023833,47.2,45.7,48.4,2.14,60.2,8.209538702
26,10,106.5,357.4,39572,4312,11.6,0,46.9,44.9,50.1,2.08,58.1,9.305373526
67,27,164.9,436.3,51097,11630,12.3,0,42.5,40.5,43.8,2.2,48.5,2.600671141
35,16,181.4,447,56270,5448,8.4,0,44.5,42.1,46.6,2.25,56.3,9.291187739
14,6,151.7,403.5,60957,2571,7.7,0,39.9,40.8,39.5,2.46,60.2,4.896421846
90,28,137.7,456.9,57177,16402,9.7,0,38.9,37,41.5,2.28,54.1,6.603510727
61,26,216.9,474.1,35630,14649,31.6,0,30.3,28.9,31,3,38.8,6.726726727
31,11,188.2,579.7,58467,3876,7.3,3353.973168,45.3,44.6,46,2.22,60.9,6.284916201
9,4,124.8,374.8,44990,1310,16.1,0,52,51.9,52.2,2.05,63.2,4.95049505
15,6,259.1,481.1,33950,4370,33.6,0,27,25.3,28.4,3.93,27.2,8.229665072
126,43,131.8,425.7,76672,32154,7.6,31.10032966,35,34.2,36,2.44,55.8,10.50256729
10,4,117.6,341.9,59408,1956,7.1,0,50.2,51.5,48.8,2.09,62.2,7.098765432
130,53,172.5,471,53333,21103,11.6,0,40.6,38.4,43.4,2.15,50.8,5.223193741
19,7,169.4,527.4,51961,2272,10.9,0,48.5,49.3,48,2.25,65.9,16.4556962
53,19,158,475.3,58995,8014,8.9,0,41.4,39.9,43.1,2.35,54.6,4.19412822
266,99,178.3,475,54366,55347,13.1,0,37.7,36.7,38.4,2.68,54.8,5.87213091
1072,424,174.3,454.6,49626,203709,13,14.72688983,42.2,40.9,43.3,2.6,53.8,5.381477705
220,98,195.9,445.2,41450,43943,18.1,22.75675307,38.8,37.6,39.6,2.68,54.4,5.95355245
116,51,201.7,468.1,36409,18433,20.4,0,41.4,40.5,41.7,2.39,49.8,7.128810226
119,60,212.3,430.8,36176,20838,22.7,0,41.4,40.2,42.1,2.52,53,5.180598555
370,156,194.7,490.9,37873,41053,14.9,0,51.5,50.2,52.4,2.23,57.5,4.674318905
887,375,166.2,401,57408,249672,11.9,92.12086257,35,34.3,35.7,2.75,59.9,5.82126689
210,102,198.2,426.3,39779,37222,16.9,0,41.4,40.4,42.7,2.45,57.7,9.035846724
68,33,214,456.2,32734,11094,27.4,0,40.6,38.2,43.6,2.39,51.6,5.141916907
27,15,202.4,364.5,39493,5229,18,0,44.9,40.7,47,2.4,55.7,3.101503759
146,66,167.6,380.4,36964,27704,17.9,0,44.2,43.7,44.9,2.49,56.1,6.345497034
63,38,229,403.9,29541,11027,32.1,544.1189807,43.4,40.6,46,2.36,44.9,9.349593496
104,46,170.4,401.9,38504,22633,21.5,0,34,32.6,35.6,2.28,43.1,3.697749196
76,27,137.6,398.5,35049,13170,25,0,44.9,43.8,47.1,2.37,48.3,4.317548747
98,54,228.7,433.2,33826,15109,19.9,0,43.8,42.8,45.5,2.31,52.3,8.81166615
189,83,188.5,460.8,40555,25467,15.2,0,47.1,46.1,48.8,2.5,57,4.101603165
51,18,163.4,462.3,43201,8311,16.6,0,42.4,41.6,42.9,2.53,58.2,3.533190578
120,62,210,414.9,37495,24114,24.1,0,36,33.7,37.6,2.37,47.2,6.776379477
120,47,167.2,443.9,42348,21019,18.3,47.57600266,40.7,38.9,42.4,2.49,54.2,5.789245447
374,187,191,387.1,42851,104354,22.3,402.4761868,33.5,32.2,35.1,2.52,48.5,5.052358022
296,134,195.3,439.8,43466,61703,16.6,0,38.8,37.9,39.8,2.58,58,5.975420257
190,117,242.9,389.9,35455,48963,27.3,0,34.6,33.4,35.4,2.67,40.3,7.947176973
93,51,230.9,433.4,38597,17284,22.3,0,40.1,38.5,41.8,2.49,53,3.788634098
53,28,250,472.7,34018,7604,21,0,43.4,41.4,45.3,2.26,52.3,1.704199635
146,63,194,453.8,36620,24675,24.9,0,41.1,40,42.3,2.57,45.5,2.570564516
73,31,186.9,455.6,33028,11965,27.3,0,39.4,39.5,39.3,2.33,44.2,5.621925509
98,42,190.6,455.8,36801,18778,24,0,37.5,34.1,39.3,2.43,50.7,4.350706714
455,173,174,449,51436,121552,14.7,0,31.6,31.1,32.1,2.65,49,4.772020566
92,48,201.6,396.3,40404,17702,17.5,0,40.4,39.2,41.6,2.58,55.1,7.574180115
78,35,175,394.1,33347,12204,22.6,0,48,46.4,48.7,2.27,62.2,8.096280088
665,292,196.4,464.4,40621,97177,18.7,421.9105344,44.1,42.4,45.6,2.35,50.9,3.943233157
106,39,190.5,502.9,46067,18102,13.3,0,39.6,39.2,40.4,2.61,57.9,5.539429124
197,94,194.5,414.1,42572,44196,16.3,0,38.3,37.1,39.5,2.56,53.1,5.73167141
102,50,185,380.6,33136,22084,24.4,0,39.1,37.6,39.8,2.81,45.3,6.208291203
174,83,200.3,422.1,37831,33426,18.7,0,40.9,38.8,42.5,2.59,52.7,3.906472769
87,36,190.8,477.4,35940,13555,19.5,0,43.8,43.2,45.1,2.45,52.3,5.245114844
71,37,220.6,434.6,37336,13300,18.8,0,38.6,38.2,39.3,2.65,48,5.693717277
196,77,170.1,438.6,41085,37052,18.6,0,38.7,37.5,40.3,2.52,53.2,4.404237591
93,42,184.1,420,32744,13445,22,0,48.1,45.9,50.4,2.28,56.7,4.812157028
119,52,233,532.1,32427,17338,25.1,0,41,40.2,42.1,2.25,41.5,5.670985089
435,175,204.1,502.1,35927,71565,26.8,27.94662195,38.5,36.3,40.4,2.41,40,4.806902219
116,52,176.9,395.3,34923,26141,19.7,0,38.1,36.9,39,2.5,54.6,8.562113933
39,22,195.2,364.1,32225,6996,27.5,0,45,43.3,46.4,2.52,41.5,3.516921035
102,51,213.5,442.5,34916,16779,23,59.59830741,41.1,38.9,42.9,2.45,48.9,5.841924399
50,29,217.6,382.4,28006,9650,39.3,0,40.6,37.9,44.7,2.34,34.4,12.36017897
61,29,194.4,402.4,37644,13820,29,0,37.5,36.3,41.3,2.43,37.2,8.022922636
